"ID","Sentence","Emotion"
"6636","định xem nốt vid r rep xem xog vid cái quên bà nó mất","sadness"
"5840","bé mèo đáng yêu quá","enjoyment"
"1112","tôi cười cả buổi khi xem về họ và tôi cũng muốn đc như họ 😊😊","enjoyment"
"2640","chỉ cs cấi mày chx nghĩ ra chứ ko cs cái nó ko lm đc","other"
"418","xe tải lớn xuất hiện ngày càng nhiều trong khi hạ tầng giao thông lại tai nạn thường xuyên khắp cả nước mỗi ngày thêm nhiều mạng người bao giờ hết rủi ro bao giờ tách được đường vận chuyển ra khỏi đường dân sinh","fear"
"4357","manifest đậu nv1💚🌷✨🍀🍀","enjoyment"
"1699","nguyễn khoa nguyễn dương huy maridista trần thảo đặng bích phương nguyễn tiến dũng h suy nghĩ lại vẫn chx muộn đâu","other"
"7095","tình yêu có 2 loại khoái cảm khoái cảm về thể xác và tâm hôn như đa số chúng ta đến với nhau vì thể xác ít đôi nào có cả 2 lắm yêu nhau mà có cả 2 nó phê vl ấy 😂 tao nói thế thôichả biết cái đầu cu gì đâu 🤣","enjoyment"
"5122","aki sama dương fg kìa =))","other"
"1315","vô đạo bất lương :))","disgust"
"318","cj ấy đi khóa tu 4 mùa trọn gói 10 năm cho tâm trong sạch","enjoyment"
"5607","chỉ vì bạn đánh giá bằng hình thức","other"
"6037","đức huy nhích nhẹ 20kg :))","other"
"5845","dễ thương quá đê","enjoyment"
"6357","chưa có ny nên chưa gặp trường hợp này bao giờ","other"
"3106","mai bé vợ mình mà thế này thì yêu lắm","other"
"1441","phạm linh 49 mới cay","sadness"
"884","bọn này nên treo cổ chúng lên để làm gương cho kẻ khác","anger"
"2092","mé nó còn khôn hơn thằng hà văn thành nữa tr ơi","enjoyment"
"4625","giờ không có tiền cho bạn ăn tối phở chứ khi có tiền lại dắt cô khác đi ăn nhà hàng ó","sadness"
"6020","thanh dolce khác gì 😆🤣","enjoyment"
"1948","thịt trâu gác bếp của hải đớp phải gọi thịt trâu của bác tân hoabanfood bằng bố ))","disgust"
"1973","tự tin là chính mình – nhưng có vẻ anh không đủ tự tin với chính sản phẩm của mình rồi…”😶‍🌫️","disgust"
"5289","đăng tin chả có rõ ràng","other"
"4737",":))) thua phật mỗi cái áo cà sa","enjoyment"
"5835","em này cũng vậy nè","other"
"3842","may quá nhà mình k gọi là con j lại gọi nhau là tình yêu bố là tình yêu to đùng anh là tình yêu bé đùng em là tình yêu bé xíu gọi nhau 1 thời gian dài các con mới phát hiện mẹ bịra rìa vì k có tên là tình yêu j cả 🤣🤣🤣","enjoyment"
"140","nguyễn ngọc bảo quyên 1 gắn độc 🐍","disgust"
"3910","thanh trúc cũng","other"
"5395","lý do này kiểu lấy cho có lý do à 🤣","enjoyment"
"4623","từ khi em thốt lên câu em còn có thì thanh niên kia đã nhanh trí qua gặp em í rồi đi ăn cùng để em í trả tiền 😓","sadness"
"220","chắc c nghĩ hưu luôn rồi","enjoyment"
"4648","đã và vỡ tan","sadness"
"6729","gập sự cố nhưng ko dừng lại vẫn hoàn thành xuất sắc t cứ sợ dây bị vướng cái quần cơ","surprise"
"3298","chả mẹ ít tiền hả","other"
"1422","tran thai hoa xời mét 48 :))","sadness"
"4468","chưa lập gđ sao sâ đầu dò","surprise"
"7368","mẫn phương sít rịt","enjoyment"
"54","nguyễn sơn vẫn còn nhớ mặt là đc rồi =)))","other"
"5754","tử vong chứ sao kolúc mới còn thở ko ai chịu đưa đi cấp cứu dùm đứng quay video sao ko tử vong đc","other"
"5765","nó đang ngủ hả","other"
"5133","trùi ui lần đầu mình thấy cảnh cầu hôn dễ thương vậy á thường mấy người cầu hôn mình kệ mà cái này cưng quá nhá mon làm cầu nối là chất lượng gồi","enjoyment"
"7023","tình yêu hay đàn ông lợi dụng tc miễn phí","anger"
"3661","phạm thái anh dung duyệt hề","enjoyment"
"6853","giải đặc biệt phải dành cho em","enjoyment"
"1979","trâu đông lạnhtrâu ấn độ2009 tao nhờ chú trên lai châu mua 1kg đã 700 800k rồivề để ngăn mát nó mốc hếtphí 1 đống tiền","other"
"881","tưởng đâu chỉ là ng ném tăm k đó chời","surprise"
"4073","đầu đầu chấý áp lực là phải rồi khổ thân con nhỏ k cắt bớt tóc đi","sadness"
"6568","cái mặt cứ vênh vênh đĩa thế kia😂","disgust"
"3083","em bé🤣🤣🫣 không ôm kiểu","other"
"2175","thế bạn là cái ( ) gì mà ngta phải theo lời bạn nói 🫣","anger"
"3853","linh linh trinh 🤣🤣🤣 cũng yêu mà nó lạ lắm :)))","enjoyment"
"1889","hết hàng thì gỡ thôi mà hẹ hẹ","disgust"
"971","fa vào xem các bạn tag tên nhau rồi lặng lẽ đi ra 😌","sadness"
"2627","phạm quang hùng mấy ông builder bên minecraft hay mumbo jumbo chắc chả bao h nghĩ ra cái thiết kế này","other"
"1646","dương huy mấy nữa boom học ở đây cho gần","other"
"6429","áp lưc chứ đùa","fear"
"4019","khả năng đầu lắm chấy nên cháu n mới gãi mạnh thế thu thuỷ","other"
"1773","có tiền tỉ nói chuyện nó dễ nghe nhẹ nhàng hẳn:)))))","disgust"
"1298","page đúng hâm","disgust"
"4516","người ta khám tư vấn như vậy để mà nghe còn nói người ta","disgust"
"6268","làm j có đâu mà","other"
"4748","mơ giữa ban ngày","other"
"530","nè hane :3 giống anh nhể","enjoyment"
"513","ghen tị thật :((","other"
"5617","bài viết hay cho mọi người","enjoyment"
"6640","đọc tb không biết rep sao nên thoi😞","sadness"
"1969","1 mét vuông nhà giam","other"
"7093","có td mà ko nhận đó là tình yêu thì là gì","other"
"770","hóng cái kết","enjoyment"
"6653","tại ng ta ko quan tâm đến mày a đừng phiền ng ta nữa","disgust"
"439","ad cập nhật chuẩn tý ạ 1ng mất tại chỗ 2ng đi viện chưa rõ tình trạng ạ","other"
"4108","tội con quá nhưng cô lại cười xl bé 😂😂","enjoyment"
"3497","rảnh thật sự :))","disgust"
"478","giờ ra đường có 3 làn xe thì xe lớn hết 2 làn kín đường ngày nào cũng có thương tâm chẳng dám đi đâu nữa","fear"
"3836","con mình hồi nhỏ cũng y vậy và 1 buổi sáng đẹp trời khi cả nhà đang quây quần nó phát ngôn nhà mình có chó ông nội chó bà nội chó ba chó mẹ và chó con","enjoyment"
"2145","mình dân đi tập mặc đồ đi tập tôn dáng vì thích nhưng chỉ trong phòng tập ra ngoài mặc áo khoác dài rộng kín bưng đúng là phản cảm ăn mặc đúng nơi đúng chỗ để giá trị bản thân không bị hạ thấp","other"
"6943","1 đến 0 tự xếp :)","other"
"410","chia buồn cùng gđ","sadness"
"3570","lại còn yêu em 🤣","enjoyment"
"544","hình phạt cho những đứa vừa ăn cơm vừa lướt fb hết ăn cơm tró giờ tới ăn cơm mều để t coi tụi bây hạnh phúc được bao lâu he 🥹😤","anger"
"2213","cún là một loài vật rất thông minh và tình cảm yêu bé cún lắm nha mẹ trẻ","enjoyment"
"4533","mình bỏ cái đầu dò ra rồi hãy tư vấn được ko nhỉ","disgust"
"6431","my short dở thật","disgust"
"2414","300k đủ cho cả nhà ăn mấy ngày vcđ :)))))","anger"
"6730","bình tĩnh tự tin☺️","enjoyment"
"1266","hạnh phúc nhỉ tổ sư 2 đứa","anger"
"659","không có ao vai lon à ao vải lớn","other"
"89","này bỏ đi là vừa","anger"
"3194","nguyễn thị diệu an em có như thế không 🥰🥰💜","enjoyment"
"1599","một đất nước lran hùng mạnh không thể để lsrael ngông cuồng như vậy","anger"
"7513","7 năm ko biết lời được 1 tỏi ko mà thuế đã hơn 1 tỏi 🤣","disgust"
"6736","quá giỏi con ạ sau ra xh con rất kiên định","enjoyment"
"1045","= ))) anh có thương em ko = )))) má nó giống","enjoyment"
"7019","thì là tình địch của nhau","other"
"4735","kể ra thì sợ mn lại bảo đóng vai nạn nhân nhưng mà t vs nyc yêu nhau năm đầu thì rất vui vẻ sang năm thứ 2 t cảm tưởng như đang theo đuổi 1 ng con gái mà ko yêu mình nhưng lại lợi dụng mình vậy 🥲","sadness"
"582","trịnh gia nhi đáng iu vl","enjoyment"
"5369","cháu tôi học từ lớp 6 tới giờ hết lớp 9 toàn thấy âm chả thấy dư đồng nào có dư thì nó cũng có trả đâu nhất là con trưởng hội p/h","anger"
"583","được quá ha 💁🏻‍♂️","enjoyment"
"2455","nhiều người chết rồi mà sao chưa thấy mấy thằng này chết nhỉ","disgust"
"5156","dễ thương vậy","enjoyment"
"908","ngon quá 1 cái tăm 1 trăm :))","enjoyment"
"6769","tâm bất biến giữa lúc quần đột biến","enjoyment"
"6040","hồng vũ lên mấy kg ròi vayyy anh😆","other"
"3156","hồ minh nghĩa cuối cùng em cũng thấy có người đồng cảnh ngộ với anh 😚","enjoyment"
"2699","tyi tuppy quả tolet thần thánh","enjoyment"
"2169","🙃 tam quan kiểu gii khong biettt","disgust"
"6840","haha sông hướng nội về sau 😂","enjoyment"
"5969","ê sao tao với bồ t mạnh ai nấy ăn hết vậy=)","surprise"
"4548","e mua 1 hủ can xi","other"
"1579","con hòa này hình như nó mất hút con mẹ hàng lươn rồi hay sao ấy nhỉ công đồng mạng có chứng cứ cho con này với thằng thoại lên phường chưa","anger"
"3668","trình nguyễn công thành anh có thích không","other"
"3864","t aqn miếng scl của con xong nó bảo mẹ há ra con xem xong nó tl tỉnh bơ: mồm mẹ đen sì như mới ăn cut ý há há há","enjoyment"
"6563","đạika gì mà bị xích hoài dị ka","anger"
"5080","sống đủ lâu để thấy dương fg chuẩn bị cưới😭","enjoyment"
"326","chị thu nghỉ việc đột xuất theo khoản 3 :)))))))","enjoyment"
"1876","tiến bịp ns rồi mất ogn làm từ đường mà loại","other"
"5082","ơ vãiii😭 yêu vl","enjoyment"
"2837","đàn nào chả vất vả","other"
"5449","thằng real chuyến này ăn hành ngập mồm","other"
"3672","an an mốt mặc ra đường thế ok không thối","other"
"4461","thế mà các hàng trà sữa mở ra nhan nhản bảo sao tỉ lệ hiếm muộn nhiều thế","surprise"
"162","cẩn thận chính con bạn thân lại đâm mày đấy mà con bạn thân cũng cẩn thận với những đứa hay nói xấu người khác thì kiểu gì chính mày cũng bị nó nói xấu thôi :)))","fear"
"2752","thật ra muốn viết ai khổ hơn thì kiểu gì cũng có cái đúng:)","other"
"2693","ng trang s bn nói thế","surprise"
"5773","sao k phải biển 4953 mà cũg bị tai nạn nữa kìa","surprise"
"7504","đúng chỉ có cức chim và nước mưa là miễn phí thôi","disgust"
"1619","chúc mừng thầy cô trường mình năm học gặt hái được nhiều thành công","enjoyment"
"1030","triệu duyên có như thế nữa hả 🫠","surprise"
"3383","tỉnh dậy đi nụ cười đó không dành cho bạn đâu 🤪","enjoyment"
"6864","may là mặc quần sịp 🤣","surprise"
"2003","thiếu cái gối","other"
"2823","tuỳ theo gia đình","other"
"2237","y chang con nhà tui kk😅😅","enjoyment"
"5324","xin vía đỗ nv1 🍀 điểm cao","enjoyment"
"3563","dễ thương vậy còn muốn gì nữa","other"
"1221","fa ngồi xem chỉ biết cười ngầm cười thành tiếng sợ bị đánh giá :v","sadness"
"7319","hoàng quyên diện tích nhỏ hơn cái nhà của thằng thân nữa 🤣","other"
"885","ra đg găp vô học k","anger"
"5581","bản chất bất nhị là vượt ra ngoài mọi định kiến đúng sai vậy nếu một người cho rằng mình bất nhị và chỉ trích hay phê phán người khác mà họ cho rằng là nhị nguyên thì người đó vẫn là nhị nguyên vì họ vẫn đang cho rằng mình đúng mình hiểu nhiều hơn(bị bản ngã chi phối) bất nhị>không phán xét>từ bi","other"
"3590","nguyễn thị thủy tiên nghĩ tên con đi mom","enjoyment"
"3916","bagw ice 🫶🏻🫶🏻","enjoyment"
"5512","anh chang đừng dỗi anh nữa 😚","enjoyment"
"1400","người tham gia ẩn danh 356 mặt y đúc bố t rồi khỏi sợ nhầm","other"
"1506","dí tới bao giờ nó chết thì thôi cho t nhé ad","anger"
"2872","người kiếm ra tiền để duy trì mọi việc mọi mối quan hệ là khổ nhất","other"
"7519","thu thuế là đúng nhưng dường như bị lạm dụng để thu thuế rồi","other"
"7571","tính ra giờ mà ai mở hkd vậy có nghĩa là quay lại cánh cổng thời gian thời thượng cổ tới hiện tai truy xuất thượng cổ","other"
"3101","ng tường vy ê ê em có vậy không á","other"
"5619","hay quá ạ có sách nào nói rõ hơn về tư duy này k ạ","enjoyment"
"5194","ly ly nguyen đi xem doraemon thôi","other"
"5425","cho ông tổng thống chết đi cho được nhờ và các nước khác được yên ổn","other"
"2312","nuôi đvat giống kiểu gieo 1 hạt giống niềm vui hạt giống mọc thành mầm cây sống rồi niệm mầm cây sống có thể hiểu đơn giản là lúc nó còn sống kỉ niệm như này còn niệm thì là cái đấy cho nên là cứ chiều nó đi cho nó ra đi với nhiều niềm vui 😶","other"
"3680","phan anh kè:))","other"
"2216","anh ơi em có bầu","other"
"1561","giờ nó thảnh thơi ăn chơi hết đời ai làm đếch gì đc nó nào khoẻ re chả phải suy nghĩ tiền bạc gì nữa 🥴🥴🥴","disgust"
"3611","trần minh ê mày mặc đi xem phim với vợ mày đi kìa🤣","enjoyment"
"3071","con lợn nhà lúc say vô😜😜","other"
"4854","hôn thằng bạn thân cx giống như hôn crush vì cả 2 đều thích ăn cơm","other"
"805","kinh tởm thật chứ loại đàn ông hèn hạ","disgust"
"6384","bằng nguyễn luyện tập dần đc r a à😆","other"
"3159","😆😆😆 má cưng vậy trời","enjoyment"
"2421","có khả năng bỏ nó được bỏ luôn đi chị khi chị đẻ nó cho chị ăn cơm nước mắn đó lúc đó chị tức còn hơn giờ á","anger"
"5704","tui rất chjm","other"
"7448","minh thi thi có ổn hok vị","fear"
"5745","chịu không hiểu đi kiểu zì","anger"
"5371","hiệu trưởng quên thôi chứ 23 giáo viên cùng quên thế méo nào được","anger"
"6272","thật lúc t kiếm thì né tới lúc t chán t né thì nó kiếm lol","disgust"
"5046","ky tran chuẩn đấy =)))","enjoyment"
"896","lên đong phat chua nhỉ hỗ bao chồng báo quá","other"
"306","đột xuất kiểu gì mà dữ vậy","surprise"
"6819","tinh thần thép nhảy tuột quần mà vẫn kiên định quán quân chiến thần vượt chông gai là đây chứ đâu kakakak phụng hoàng","enjoyment"
"2520","t tưởng tới cái khúc thùng bia là thằng chồng sẽ nói ờ ha em mua ăn tiếp đi thèm cứ ăn chớ :)) nhưng mà k :)) dme nó vẫn kêu tiền a a thích j a mua còn tiền e thì e phải tiết kiệm clm ứa gan cho bà vợ thiệt","anger"
